wo,orig,mpicc,nas,bt,1,16,1,96.528999999999996,1.361,0.27200000000000002,0.0
wo,orig,mpicc,nas,bt,4,64,1,30.841999999999999,1.5600000000000001,0.33700000000000002,0.0
wo,orig,mpicc,nas,cg,1,16,1,23.259,1.339,0.30399999999999999,0.0
wo,orig,mpicc,nas,cg,4,64,1,14.597,1.5389999999999999,0.33900000000000002,0.0
wo,orig,mpicc,nas,ep,1,16,1,15.601000000000001,1.3480000000000001,0.29099999999999998,0.0
wo,orig,mpicc,nas,ep,4,64,1,11.757999999999999,1.526,0.34699999999999998,0.0
wo,orig,mpicc,nas,ft,1,16,1,28.622,1.363,0.28799999999999998,0.0
wo,orig,mpicc,nas,ft,4,64,1,17.172999999999998,1.5209999999999999,0.36399999999999999,0.0
wo,orig,mpicc,nas,is,1,16,1,9.1959999999999997,1.325,0.28499999999999998,0.0
wo,orig,mpicc,nas,is,4,64,1,10.946999999999999,1.52,0.316,0.0
wo,orig,mpicc,nas,lu,1,16,1,65.424999999999997,1.345,0.29599999999999999,0.0
wo,orig,mpicc,nas,lu,4,64,1,26.667999999999999,1.5429999999999999,0.33400000000000002,0.0
wo,orig,mpicc,nas,mg,1,16,1,13.936999999999999,1.3620000000000001,0.26700000000000002,0.0
wo,orig,mpicc,nas,mg,4,64,1,13.103,1.5660000000000001,0.30599999999999999,0.0
wo,orig,mpicc,nas,sp,1,16,1,115.994,1.357,0.29099999999999998,0.0
wo,orig,mpicc,nas,sp,4,64,1,38.478000000000002,1.5469999999999999,0.33600000000000002,0.0
wo,pinAll,mpicc,nas,bt,1,16,1,145.56100000000001,0.94599999999999995,0.20799999999999999,25252.205078125
wo,pinAll,mpicc,nas,bt,4,64,1,49.069000000000003,1.081,0.254,116827.21484375
wo,pinAll,mpicc,nas,cg,1,16,1,32.557000000000002,0.91400000000000003,0.20399999999999999,17295.0751953125
wo,pinAll,mpicc,nas,cg,4,64,1,23.802,1.095,0.252,90535.2548828125
wo,pinAll,mpicc,nas,ep,1,16,1,48.502000000000002,0.91800000000000004,0.193,12907.72265625
wo,pinAll,mpicc,nas,ep,4,64,1,25.318000000000001,1.135,0.23699999999999999,43708.677734375
wo,pinAll,mpicc,nas,ft,1,16,1,49.834000000000003,0.91800000000000004,0.189,11350.0712890625
wo,pinAll,mpicc,nas,ft,4,64,1,27.219000000000001,1.119,0.21299999999999999,56267.484375
wo,pinAll,mpicc,nas,is,1,16,1,15.071999999999999,0.92400000000000004,0.186,9961.0390625
wo,pinAll,mpicc,nas,is,4,64,1,16.917999999999999,1.1160000000000001,0.221,45334.9921875
wo,pinAll,mpicc,nas,lu,1,16,1,80.093000000000004,0.91900000000000004,0.193,27368.2734375
wo,pinAll,mpicc,nas,lu,4,64,1,48.204000000000001,1.117,0.22500000000000001,123865.0107421875
wo,pinAll,mpicc,nas,mg,1,16,1,21.055,0.88400000000000001,0.217,12325.859375
wo,pinAll,mpicc,nas,mg,4,64,1,18.341999999999999,1.071,0.26200000000000001,53106.7548828125
wo,pinAll,mpicc,nas,sp,1,16,1,125.726,0.92300000000000004,0.19,24967.6650390625
wo,pinAll,mpicc,nas,sp,4,64,1,39.585000000000001,1.107,0.24099999999999999,120720.1923828125
wo,pinMain,mpicc,nas,bt,1,16,1,155.02000000000001,0.91100000000000003,0.20200000000000001,2250.154296875
wo,pinMain,mpicc,nas,bt,4,64,1,49.536999999999999,1.0900000000000001,0.25600000000000001,16826.7138671875
wo,pinMain,mpicc,nas,cg,1,16,1,29.026,0.90600000000000003,0.21099999999999999,252.142578125
wo,pinMain,mpicc,nas,cg,4,64,1,20.207999999999998,1.1040000000000001,0.23100000000000001,17269.1630859375
wo,pinMain,mpicc,nas,ep,1,16,1,46.805,0.91100000000000003,0.19500000000000001,1669.3154296875
wo,pinMain,mpicc,nas,ep,4,64,1,22.221,1.1000000000000001,0.22700000000000001,2125.87109375
wo,pinMain,mpicc,nas,ft,1,16,1,48.273000000000003,0.90100000000000002,0.217,717.9345703125
wo,pinMain,mpicc,nas,ft,4,64,1,24.792999999999999,1.0980000000000001,0.247,2843.6181640625
wo,pinMain,mpicc,nas,is,1,16,1,11.981,0.89300000000000002,0.218,38.5693359375
wo,pinMain,mpicc,nas,is,4,64,1,13.661,1.1100000000000001,0.22700000000000001,986.8466796875
wo,pinMain,mpicc,nas,lu,1,16,1,76.600999999999999,0.93700000000000006,0.20899999999999999,1031.4453125
wo,pinMain,mpicc,nas,lu,4,64,1,33.082999999999998,1.0900000000000001,0.251,43221.8837890625
wo,pinMain,mpicc,nas,mg,1,16,1,18.265000000000001,0.91900000000000004,0.183,503.576171875
wo,pinMain,mpicc,nas,mg,4,64,1,15.393000000000001,1.1220000000000001,0.22800000000000001,4824.3828125
wo,pinMain,mpicc,nas,sp,1,16,1,123.322,0.93600000000000005,0.17499999999999999,1251.53125
wo,pinMain,mpicc,nas,sp,4,64,1,37.091999999999999,1.103,0.23999999999999999,27470.490234375
