o3,orig,mpicc,nas,bt,1,16,1,98.033999999999992,1.351,0.29699999999999999,0.0
o3,orig,mpicc,nas,bt,4,64,1,29.893999999999998,1.5549999999999999,0.32300000000000001,0.0
o3,orig,mpicc,nas,cg,1,16,1,23.579999999999998,1.3620000000000001,0.29599999999999999,0.0
o3,orig,mpicc,nas,cg,4,64,1,14.585000000000001,1.536,0.34300000000000003,0.0
o3,orig,mpicc,nas,ep,1,16,1,15.188000000000001,1.3380000000000001,0.30599999999999999,0.0
o3,orig,mpicc,nas,ep,4,64,1,11.928000000000001,1.5469999999999999,0.311,0.0
o3,orig,mpicc,nas,ft,1,16,1,28.620000000000001,1.371,0.27500000000000002,0.0
o3,orig,mpicc,nas,ft,4,64,1,17.061,1.5700000000000001,0.30399999999999999,0.0
o3,orig,mpicc,nas,is,1,16,1,9.8879999999999999,1.373,0.245,0.0
o3,orig,mpicc,nas,is,4,64,1,10.819000000000001,1.5289999999999999,0.312,0.0
o3,orig,mpicc,nas,lu,1,16,1,65.551000000000002,1.3300000000000001,0.314,0.0
o3,orig,mpicc,nas,lu,4,64,1,26.061,1.5369999999999999,0.33700000000000002,0.0
o3,orig,mpicc,nas,mg,1,16,1,14.018000000000001,1.3480000000000001,0.28199999999999997,0.0
o3,orig,mpicc,nas,mg,4,64,1,11.317,1.532,0.33800000000000002,0.0
o3,orig,mpicc,nas,sp,1,16,1,116.56399999999999,1.367,0.27300000000000002,0.0
o3,orig,mpicc,nas,sp,4,64,1,29.071000000000002,1.534,0.34799999999999998,0.0
o3,pinAll,mpicc,nas,bt,1,16,1,145.756,0.90000000000000002,0.20799999999999999,25286.375
o3,pinAll,mpicc,nas,bt,4,64,1,50.396999999999998,1.0880000000000001,0.25900000000000001,112418.04296875
o3,pinAll,mpicc,nas,cg,1,16,1,32.579000000000001,0.90900000000000003,0.20499999999999999,17242.361328125
o3,pinAll,mpicc,nas,cg,4,64,1,24.472999999999999,1.0880000000000001,0.26200000000000001,90589.0283203125
o3,pinAll,mpicc,nas,ep,1,16,1,48.576999999999998,0.89300000000000002,0.21199999999999999,12915.853515625
o3,pinAll,mpicc,nas,ep,4,64,1,24.837,1.0920000000000001,0.25600000000000001,43703.1904296875
o3,pinAll,mpicc,nas,ft,1,16,1,50.100000000000001,0.91700000000000004,0.19400000000000001,11347.0146484375
o3,pinAll,mpicc,nas,ft,4,64,1,29.405999999999999,1.083,0.23699999999999999,57380.56640625
o3,pinAll,mpicc,nas,is,1,16,1,14.718999999999999,0.92700000000000005,0.189,9953.3515625
o3,pinAll,mpicc,nas,is,4,64,1,16.550000000000001,1.1379999999999999,0.214,45276.1103515625
o3,pinAll,mpicc,nas,lu,1,16,1,80.385999999999996,0.92300000000000004,0.187,27701.89453125
o3,pinAll,mpicc,nas,lu,4,64,1,38.411000000000001,1.095,0.23999999999999999,125648.4208984375
o3,pinAll,mpicc,nas,mg,1,16,1,20.556999999999999,0.91500000000000004,0.19500000000000001,12358.55078125
o3,pinAll,mpicc,nas,mg,4,64,1,19.838999999999999,1.121,0.224,53194.5439453125
o3,pinAll,mpicc,nas,sp,1,16,1,125.598,0.91800000000000004,0.19400000000000001,25321.875
o3,pinAll,mpicc,nas,sp,4,64,1,39.700000000000003,1.129,0.217,120042.484375
o3,pinMain,mpicc,nas,bt,1,16,1,157.52699999999999,0.90400000000000003,0.20999999999999999,2250.1787109375
o3,pinMain,mpicc,nas,bt,4,64,1,49.997999999999998,1.0960000000000001,0.247,16926.296875
o3,pinMain,mpicc,nas,cg,1,16,1,29.236999999999998,0.91400000000000003,0.20699999999999999,251.96875
o3,pinMain,mpicc,nas,cg,4,64,1,20.34,1.089,0.246,17205.935546875
o3,pinMain,mpicc,nas,ep,1,16,1,47.667999999999999,0.92400000000000004,0.17899999999999999,1669.32421875
o3,pinMain,mpicc,nas,ep,4,64,1,22.719000000000001,1.103,0.23799999999999999,2123.1884765625
o3,pinMain,mpicc,nas,ft,1,16,1,49.918999999999997,0.90900000000000003,0.20899999999999999,717.9287109375
o3,pinMain,mpicc,nas,ft,4,64,1,25.036999999999999,1.1000000000000001,0.23799999999999999,2831.3271484375
o3,pinMain,mpicc,nas,is,1,16,1,13.82,0.90800000000000003,0.188,38.4931640625
o3,pinMain,mpicc,nas,is,4,64,1,13.778,1.1060000000000001,0.23000000000000001,979.6640625
o3,pinMain,mpicc,nas,lu,1,16,1,78.323999999999998,0.92500000000000004,0.186,971.85546875
o3,pinMain,mpicc,nas,lu,4,64,1,33.146000000000001,1.1040000000000001,0.23400000000000001,43158.068359375
o3,pinMain,mpicc,nas,mg,1,16,1,19.02,0.90300000000000002,0.20200000000000001,490.16796875
o3,pinMain,mpicc,nas,mg,4,64,1,15.795999999999999,1.0820000000000001,0.249,4856.37109375
o3,pinMain,mpicc,nas,sp,1,16,1,124.00700000000001,0.94899999999999995,0.19900000000000001,1250.126953125
o3,pinMain,mpicc,nas,sp,4,64,1,47.963000000000001,1.109,0.221,29081.251953125
