Tool,Compiler,Benchmark,Application,#nodes,#processes,Rep ID,Runtime(s)-real,Runtime(s)-user,Runtime(s)-sys,Size(KB)
all,ep,nas,ep,64,1024,1,12.076000000000001,4.2469999999999999,0.88100000000000001,2954575.470703125
all,ep,nas,ep,64,1024,2,23.957000000000001,4.3230000000000004,0.90600000000000003,60895966.984375
all,ep,nas,ep,64,1024,3,24.178000000000001,4.335,0.90300000000000002,65610961.15625
all,lu,nas,lu,64,1024,1,13.292999999999999,4.1929999999999996,0.86599999999999999,2879677.896484375
all,lu,nas,lu,64,1024,2,2000.8299999999999,4.2869999999999999,0.85299999999999998,9826043295.3007812
all,lu,nas,lu,64,1024,3,0.0,0.0,0.0,0.0
main,bt,nas,bt,16,256,1,630.66999999999996,1.3300000000000001,0.40400000000000003,617658316.54296875
main,bt,nas,bt,16,256,2,603.86300000000006,1.3440000000000001,0.35199999999999998,587466689.9609375
main,bt,nas,bt,16,256,3,893.505,1.345,0.35199999999999998,842392220.046875
