o1,pinMain,mpicc,nas,bt,1,16,1,132.736,0.052,0.049,2141.63671875
o1,pinMain,mpicc,nas,bt,16,256,1,25.5,0.055,0.114,15435.72265625
o1,pinMain,mpicc,nas,bt,4,64,1,38.17,0.04,0.049,3682.0400390625
o1,pinMain,mpicc,nas,bt,64,1024,1,45.311,0.13,0.247,45801.08203125
o1,pinMain,mpicc,nas,cg,1,16,1,25.63,0.046,0.055,6042.8349609375
o1,pinMain,mpicc,nas,cg,16,256,1,15.431,0.037,0.061,96685.6025390625
o1,pinMain,mpicc,nas,cg,4,64,1,14.11,0.049,0.038,24171.1005859375
o1,pinMain,mpicc,nas,cg,64,1024,1,22.541,0.122,0.286,386743.1025390625
o1,pinMain,mpicc,nas,ep,1,16,1,56.985,0.039,0.057,1102.7919921875
o1,pinMain,mpicc,nas,ep,16,256,1,14.106,0.071,0.099,1324.087890625
o1,pinMain,mpicc,nas,ep,4,64,1,22.199,0.048,0.06,1146.9638671875
o1,pinMain,mpicc,nas,ep,64,1024,1,15.364,0.117,0.267,2033.0830078125
o1,pinMain,mpicc,nas,ft,1,16,1,35.787,0.029,0.047,60.1728515625
o1,pinMain,mpicc,nas,ft,16,256,1,24.594,0.029,0.068,467.8662109375
o1,pinMain,mpicc,nas,ft,4,64,1,19.399,0.052,0.049,139.54296875
o1,pinMain,mpicc,nas,ft,64,1024,1,35.179,0.146,0.268,1901.4521484375
o1,pinMain,mpicc,nas,is,1,16,1,9.616,0.041,0.058,67.7294921875
o1,pinMain,mpicc,nas,is,16,256,1,19.217,0.058,0.118,244.0263671875
o1,pinMain,mpicc,nas,is,4,64,1,12.361,0.049,0.041,102.9013671875
o1,pinMain,mpicc,nas,is,64,1024,1,51.913,0.128,0.316,809.0263671875
o1,pinMain,mpicc,nas,lu,1,16,1,71.45400000000001,0.04,0.055,32.2626953125
o1,pinMain,mpicc,nas,lu,16,256,1,22.115,0.063,0.11,431.3212890625
o1,pinMain,mpicc,nas,lu,4,64,1,29.026,0.029,0.028,111.791015625
o1,pinMain,mpicc,nas,lu,64,1024,1,32.16,0.114,0.283,1665.8525390625
o1,pinMain,mpicc,nas,mg,1,16,1,11.995,0.044,0.057,26.8486328125
o1,pinMain,mpicc,nas,mg,16,256,1,30.65,0.07,0.092,402.3671875
o1,pinMain,mpicc,nas,mg,4,64,1,12.919,0.031,0.044,108.30078125
o1,pinMain,mpicc,nas,mg,64,1024,1,29.349,0.122,0.261,1617.7578125
o1,pinMain,mpicc,nas,sp,1,16,1,135.751,0.05,0.054,32.396484375
o1,pinMain,mpicc,nas,sp,16,256,1,22.772,0.061,0.108,415.6201171875
o1,pinMain,mpicc,nas,sp,4,64,1,43.715,0.039,0.052,109.177734375
o1,pinMain,mpicc,nas,sp,64,1024,1,33.358,0.122,0.249,1631.125
