2141.64,3682.04,15435.72
6042.83,24171.10,96685.60
1102.79,1146.96,1324.09
60.17,139.54,467.87
67.73,102.90,244.03
32.26,111.79,431.32
26.85,108.30,402.37
32.40,109.18,415.62
