0.00,27127.86,108910.83
3497.26,25256.16,101655.67
3244.56,23805.28,95688.48
3665.24,26535.64,105276.22
3534.23,26345.90,103757.40
0.00,26006.11,104345.46
3679.99,26066.97,104041.52
0.00,26927.00,108435.63
