o1.pinAll.nas.bt.mpicc.1.bt.1,25876831
o1.pinAll.nas.bt.mpicc.16.bt.1,148488258
o1.pinAll.nas.bt.mpicc.4.bt.1,129515815
o1.pinAll.nas.bt.mpicc.64.bt.1,615169090
o1.pinAll.nas.cg.mpicc.1.cg.1,17783797
o1.pinAll.nas.cg.mpicc.16.cg.1,148853586
o1.pinAll.nas.cg.mpicc.4.cg.1,92926526
o1.pinAll.nas.cg.mpicc.64.cg.1,608988171
o1.pinAll.nas.ep.mpicc.1.ep.1,11940222
o1.pinAll.nas.ep.mpicc.16.ep.1,170253636
o1.pinAll.nas.ep.mpicc.4.ep.1,43498362
o1.pinAll.nas.ep.mpicc.64.ep.1,612896834
o1.pinAll.nas.ft.mpicc.1.ft.1,11678396
o1.pinAll.nas.ft.mpicc.16.ft.1,148255683
o1.pinAll.nas.ft.mpicc.4.ft.1,57476052
o1.pinAll.nas.ft.mpicc.64.ft.1,1020268171
o1.pinAll.nas.is.mpicc.1.is.1,10196094
o1.pinAll.nas.is.mpicc.16.is.1,204892452
o1.pinAll.nas.is.mpicc.4.is.1,46351058
o1.pinAll.nas.is.mpicc.64.is.1,1741993846
o1.pinAll.nas.lu.mpicc.1.lu.1,28578742
o1.pinAll.nas.lu.mpicc.16.lu.1,133149234
o1.pinAll.nas.lu.mpicc.4.lu.1,130599291
o1.pinAll.nas.lu.mpicc.64.lu.1,607731778
o1.pinAll.nas.mg.mpicc.1.mg.1,12628071
o1.pinAll.nas.mg.mpicc.16.mg.1,219832193
o1.pinAll.nas.mg.mpicc.4.mg.1,54231179
o1.pinAll.nas.mg.mpicc.64.mg.1,624157762
o1.pinAll.nas.sp.mpicc.1.sp.1,25838013
o1.pinAll.nas.sp.mpicc.16.sp.1,630964335
o1.pinAll.nas.sp.mpicc.4.sp.1,120782435
o1.pinAll.nas.sp.mpicc.64.sp.1,2889658811
