o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10903.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10904.0,306.37
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10904.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10904.2,265.42
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10904.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10905.0,297.92
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10905.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10905.2,279.5
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10905.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10906.0,307.58
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10906.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10906.2,278.43
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10906.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10907.0,298.61
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10907.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10907.2,279.25
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10907.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10908.0,292.27
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10908.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10908.2,237.96
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10908.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10909.0,301.99
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10909.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10909.2,279.27
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10909.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10910.0,326.58
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10910.1,5.8
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10910.2,283.65
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10910.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10911.0,349.38
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10911.1,5.8
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10911.2,278.99
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10911.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10912.0,317.1
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10912.1,5.8
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10912.2,278.99
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10912.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10913.0,304.71
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10913.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10913.2,242.93
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10913.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10914.0,317.52
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10914.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10914.2,257.23
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10914.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10915.0,310.73
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10915.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10915.2,209.49
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10915.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10916.0,300.24
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10916.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10916.2,263.15
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10916.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10917.0,301.73
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10917.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10917.2,280.95
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.10917.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125654.0,319.08
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125654.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125654.2,230.09
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125654.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125655.0,296.21
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125655.1,6.14
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125655.2,230.91
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125655.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125656.0,299.12
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125656.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125656.2,227.67
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125656.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125657.0,314.87
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125657.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125657.2,231.7
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125657.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125658.0,301.1
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125658.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125658.2,230.78
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125658.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125659.0,305.86
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125659.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125659.2,227.01
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125659.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125660.0,313.55
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125660.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125660.2,197.8
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125660.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125661.0,306.55
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125661.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125661.2,229.31
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125661.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125662.0,308.74
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125662.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125662.2,232.48
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125662.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125663.0,294.41
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125663.1,6.14
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125663.2,229.14
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125663.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125664.0,316.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125664.1,6.14
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125664.2,225.4
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125664.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125665.0,310.65
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125665.1,6.14
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125665.2,230.51
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125665.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125666.0,300.21
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125666.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125666.2,227.44
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125666.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125667.0,301.43
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125667.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125667.2,228.81
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125667.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125668.0,305.13
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125668.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125668.2,232.46
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125668.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125669.0,315.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125669.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125669.2,198.59
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.125669.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130329.0,320.91
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130329.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130329.2,233.56
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130329.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130330.0,344.1
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130330.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130330.2,275.4
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130330.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130331.0,310.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130331.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130331.2,154.87
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130331.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130332.0,314.89
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130332.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130332.2,255.16
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130332.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130333.0,320.09
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130333.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130333.2,237.27
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130333.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130334.0,307.11
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130334.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130334.2,234.64
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130334.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130335.0,307.48
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130335.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130335.2,254.93
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130335.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130336.0,309.5
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130336.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130336.2,241.38
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130336.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130337.0,307.62
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130337.1,5.8
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130337.2,197.41
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130337.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130338.0,313.38
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130338.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130338.2,296.02
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130338.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130339.0,314.79
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130339.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130339.2,285.31
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130339.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130340.0,309.67
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130340.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130340.2,233.65
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130340.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130341.0,295.53
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130341.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130341.2,204.52
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130341.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130342.0,303.33
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130342.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130342.2,232.84
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130342.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130343.0,327.19
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130343.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130343.2,288.99
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130343.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130344.0,323.39
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130344.1,6.06
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130344.2,270.47
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.130344.3,4.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13780.0,292.1
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13780.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13780.2,218.51
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13780.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13781.0,306.52
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13781.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13781.2,197.35
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13781.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13782.0,302.96
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13782.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13782.2,231.17
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13782.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13783.0,288.09
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13783.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13783.2,233.45
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13783.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13784.0,308.38
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13784.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13784.2,234.43
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13784.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13785.0,317.11
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13785.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13785.2,234.43
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13785.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13786.0,304.6
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13786.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13786.2,233.27
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13786.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13787.0,334.85
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13787.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13787.2,233.44
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13787.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13788.0,302.95
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13788.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13788.2,223.81
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13788.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13789.0,295.63
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13789.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13789.2,181.72
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13789.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13790.0,309.73
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13790.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13790.2,228.27
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13790.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13791.0,288.78
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13791.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13791.2,236.0
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13791.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13792.0,300.39
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13792.1,5.97
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13792.2,230.31
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13792.3,4.2
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13793.0,299.36
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13793.1,5.88
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13793.2,232.73
o1,pinAll,nas,bt,mpicc,16,bt,1,Hdbg.17.stampede.13793.3,4.2
