o1,pinMain,mpicc,nas,bt,1,16,1,155.953,0.91,0.208,2250.1884765625
o1,pinMain,mpicc,nas,bt,16,256,1,14.14,1.852,0.386,2169.345703125
o1,pinMain,mpicc,nas,bt,4,64,1,49.794,1.108,0.239,16877.8427734375
o1,pinMain,mpicc,nas,bt,64,1024,1,14.197,4.839,0.949,7920.064453125
o1,pinMain,mpicc,nas,cg,1,16,1,29.505,0.907,0.207,214.9267578125
o1,pinMain,mpicc,nas,cg,16,256,1,13.889,1.814,0.436,1851.876953125
o1,pinMain,mpicc,nas,cg,4,64,1,19.86,1.104,0.251,17326.76171875
o1,pinMain,mpicc,nas,cg,64,1024,1,13.324,4.801,1.012,7040.0654296875
o1,pinMain,mpicc,nas,ep,1,16,1,46.481,0.916,0.177,1669.3818359375
o1,pinMain,mpicc,nas,ep,16,256,1,16.678,1.895,0.395,3999.0390625
o1,pinMain,mpicc,nas,ep,4,64,1,22.367,1.105,0.248,2123.5810546875
o1,pinMain,mpicc,nas,ep,64,1024,1,14.849,4.84,0.897,7040.064453125
o1,pinMain,mpicc,nas,ft,1,16,1,48.191,0.932,0.175,717.9658203125
o1,pinMain,mpicc,nas,ft,16,256,1,18.705,1.892,0.423,27096.3515625
o1,pinMain,mpicc,nas,ft,4,64,1,29.838,1.08,0.289,2824.3251953125
o1,pinMain,mpicc,nas,ft,64,1024,1,104.303,4.919,1.183,121125.017578125
o1,pinMain,mpicc,nas,is,1,16,1,12.531,0.928,0.181,38.587890625
o1,pinMain,mpicc,nas,is,16,256,1,15.041,1.866,0.451,6778.228515625
o1,pinMain,mpicc,nas,is,4,64,1,14.445,1.105,0.245,981.267578125
o1,pinMain,mpicc,nas,is,64,1024,1,12.867,4.804,1.026,944.064453125
o1,pinMain,mpicc,nas,lu,1,16,1,78.991,0.909,0.209,1000.3095703125
o1,pinMain,mpicc,nas,lu,16,256,1,28.692,1.915,0.433,179665.57421875
o1,pinMain,mpicc,nas,lu,4,64,1,35.095,1.113,0.234,45496.8388671875
o1,pinMain,mpicc,nas,lu,64,1024,1,13.008,4.891,0.962,6928.064453125
o1,pinMain,mpicc,nas,mg,1,16,1,18.222,0.907,0.201,507.0126953125
o1,pinMain,mpicc,nas,mg,16,256,1,15.426,1.881,0.388,18135.126953125
o1,pinMain,mpicc,nas,mg,4,64,1,16.822,1.101,0.25,4881.5244140625
o1,pinMain,mpicc,nas,mg,64,1024,1,12.924,4.826,0.977,8055.064453125
o1,pinMain,mpicc,nas,sp,1,16,1,133.517,0.93,0.185,1257.4072265625
o1,pinMain,mpicc,nas,sp,16,256,1,21.476,1.875,0.404,122314.6669921875
o1,pinMain,mpicc,nas,sp,4,64,1,37.982,1.089,0.252,27460.1181640625
o1,pinMain,mpicc,nas,sp,64,1024,1,24.691,4.994,1.135,386446.94921875
