o1,hpinAll,mpicc,nas,bt,1,16,1,145.181,0.896,0.221,0.0
o1,hpinAll,mpicc,nas,bt,16,256,1,12.788,1.838,0.398,0.0
o1,hpinAll,mpicc,nas,bt,4,64,1,48.992,1.103,0.236,0.0
o1,hpinAll,mpicc,nas,bt,64,1024,1,14.334,4.805,0.973,0.0
o1,hpinAll,mpicc,nas,cg,1,16,1,32.504,0.93,0.189,0.0
o1,hpinAll,mpicc,nas,cg,16,256,1,22.127,1.867,0.378,0.0
o1,hpinAll,mpicc,nas,cg,4,64,1,23.59,1.11,0.258,0.0
o1,hpinAll,mpicc,nas,cg,64,1024,1,26.51,4.9,1.147,0.0
o1,hpinAll,mpicc,nas,ep,1,16,1,48.255,0.915,0.187,0.0
o1,hpinAll,mpicc,nas,ep,16,256,1,18.548,1.899,0.428,0.0
o1,hpinAll,mpicc,nas,ep,4,64,1,47.92,1.107,0.236,0.0
o1,hpinAll,mpicc,nas,ep,64,1024,1,16.162,4.871,0.966,0.0
o1,hpinAll,mpicc,nas,ft,1,16,1,49.218,0.905,0.205,0.0
o1,hpinAll,mpicc,nas,ft,16,256,1,26.257,1.823,0.466,0.0
o1,hpinAll,mpicc,nas,ft,4,64,1,28.454,1.107,0.241,0.0
o1,hpinAll,mpicc,nas,ft,64,1024,1,17.908,4.851,0.951,0.0
o1,hpinAll,mpicc,nas,is,1,16,1,21.404,0.916,0.191,0.0
o1,hpinAll,mpicc,nas,is,16,256,1,13.087,1.854,0.385,0.0
o1,hpinAll,mpicc,nas,is,4,64,1,22.152,1.122,0.24,0.0
o1,hpinAll,mpicc,nas,is,64,1024,1,18.153,4.863,0.902,0.0
o1,hpinAll,mpicc,nas,lu,1,16,1,92.78399999999999,0.915,0.202,0.0
o1,hpinAll,mpicc,nas,lu,16,256,1,29.249,1.893,0.432,0.0
o1,hpinAll,mpicc,nas,lu,4,64,1,47.648,1.102,0.251,0.0
o1,hpinAll,mpicc,nas,lu,64,1024,1,13.221,4.863,0.994,0.0
o1,hpinAll,mpicc,nas,mg,1,16,1,21.64,0.925,0.181,0.0
o1,hpinAll,mpicc,nas,mg,16,256,1,17.81,1.852,0.442,0.0
o1,hpinAll,mpicc,nas,mg,4,64,1,14.391,1.088,0.241,0.0
o1,hpinAll,mpicc,nas,mg,64,1024,1,16.726,4.887,0.932,0.0
o1,hpinAll,mpicc,nas,sp,1,16,1,126.626,0.908,0.202,0.0
o1,hpinAll,mpicc,nas,sp,16,256,1,14.623,1.883,0.37,0.0
o1,hpinAll,mpicc,nas,sp,4,64,1,53.895,1.094,0.248,0.0
o1,hpinAll,mpicc,nas,sp,64,1024,1,14.477,4.799,0.997,0.0
