npinAll,mpicc,nas,bt,1,16,1,154.161,0.95899999999999996,0.16800000000000001,0.0
npinAll,mpicc,nas,bt,1,16,2,148.27100000000002,0.92600000000000005,0.17100000000000001,0.0
npinAll,mpicc,nas,bt,1,16,3,146.19999999999999,0.92600000000000005,0.158,0.0
npinAll,mpicc,nas,bt,16,256,1,27.218,1.855,0.44600000000000001,0.0
npinAll,mpicc,nas,bt,16,256,2,20.972000000000001,1.8680000000000001,0.36799999999999999,0.0
npinAll,mpicc,nas,bt,16,256,3,21.707999999999998,1.8520000000000001,0.35699999999999998,0.0
npinAll,mpicc,nas,bt,4,64,1,48.420999999999999,1.1220000000000001,0.20300000000000001,0.0
npinAll,mpicc,nas,bt,4,64,2,43.648000000000003,1.111,0.17699999999999999,0.0
npinAll,mpicc,nas,bt,4,64,3,44.456000000000003,1.1080000000000001,0.185,0.0
npinAll,mpicc,nas,bt,64,1024,1,15.851000000000001,4.7199999999999998,0.89500000000000002,0.0
npinAll,mpicc,nas,bt,64,1024,2,17.954999999999998,4.8940000000000001,0.81699999999999995,0.0
npinAll,mpicc,nas,bt,64,1024,3,18.553999999999998,4.8490000000000002,0.82699999999999996,0.0
npinAll,mpicc,nas,cg,1,16,1,30.879999999999999,0.95099999999999996,0.19,0.0
npinAll,mpicc,nas,cg,1,16,2,25.507999999999999,0.93799999999999994,0.18099999999999999,0.0
npinAll,mpicc,nas,cg,1,16,3,25.960999999999999,0.94499999999999995,0.17000000000000001,0.0
npinAll,mpicc,nas,cg,16,256,1,20.805,1.9019999999999999,0.41299999999999998,0.0
npinAll,mpicc,nas,cg,16,256,2,16.829999999999998,1.8740000000000001,0.375,0.0
npinAll,mpicc,nas,cg,16,256,3,17.745000000000001,1.8999999999999999,0.34499999999999997,0.0
npinAll,mpicc,nas,cg,4,64,1,21.677,1.115,0.255,0.0
npinAll,mpicc,nas,cg,4,64,2,15.744999999999999,1.1200000000000001,0.214,0.0
npinAll,mpicc,nas,cg,4,64,3,16.731999999999999,1.105,0.22600000000000001,0.0
npinAll,mpicc,nas,cg,64,1024,1,14.933,4.7480000000000002,0.82899999999999996,0.0
npinAll,mpicc,nas,cg,64,1024,2,18.434999999999999,4.8390000000000004,0.84099999999999997,0.0
npinAll,mpicc,nas,cg,64,1024,3,17.358000000000001,4.8650000000000002,0.81399999999999995,0.0
npinAll,mpicc,nas,ep,1,16,1,34.406999999999996,0.93400000000000005,0.19900000000000001,0.0
npinAll,mpicc,nas,ep,1,16,2,33.061,0.93400000000000005,0.16800000000000001,0.0
npinAll,mpicc,nas,ep,1,16,3,32.460999999999999,0.94999999999999996,0.14899999999999999,0.0
npinAll,mpicc,nas,ep,16,256,1,11.907999999999999,1.909,0.40200000000000002,0.0
npinAll,mpicc,nas,ep,16,256,2,12.98,1.8680000000000001,0.32400000000000001,0.0
npinAll,mpicc,nas,ep,16,256,3,13.135,1.8480000000000001,0.373,0.0
npinAll,mpicc,nas,ep,4,64,1,20.917999999999999,1.129,0.182,0.0
npinAll,mpicc,nas,ep,4,64,2,15.805,1.1160000000000001,0.17299999999999999,0.0
npinAll,mpicc,nas,ep,4,64,3,16.952000000000002,1.1100000000000001,0.17100000000000001,0.0
npinAll,mpicc,nas,ep,64,1024,1,14.829000000000001,4.7430000000000003,0.84799999999999998,0.0
npinAll,mpicc,nas,ep,64,1024,2,14.987,4.8470000000000004,0.84199999999999997,0.0
npinAll,mpicc,nas,ep,64,1024,3,13.826000000000001,4.8479999999999999,0.80800000000000005,0.0
npinAll,mpicc,nas,ft,1,16,1,35.347000000000001,0.93200000000000005,0.20499999999999999,0.0
npinAll,mpicc,nas,ft,1,16,2,33.381,0.92400000000000004,0.184,0.0
npinAll,mpicc,nas,ft,1,16,3,32.752000000000002,0.94299999999999995,0.159,0.0
npinAll,mpicc,nas,ft,16,256,1,22.459,1.831,0.40799999999999997,0.0
npinAll,mpicc,nas,ft,16,256,2,16.611999999999998,1.8280000000000001,0.33100000000000002,0.0
npinAll,mpicc,nas,ft,16,256,3,18.210000000000001,1.8320000000000001,0.33400000000000002,0.0
npinAll,mpicc,nas,ft,4,64,1,24.228999999999999,1.1240000000000001,0.24299999999999999,0.0
npinAll,mpicc,nas,ft,4,64,2,18.553999999999998,1.1160000000000001,0.20899999999999999,0.0
npinAll,mpicc,nas,ft,4,64,3,18.713000000000001,1.121,0.20599999999999999,0.0
npinAll,mpicc,nas,ft,64,1024,1,14.756,4.7309999999999999,0.84899999999999998,0.0
npinAll,mpicc,nas,ft,64,1024,2,20.481999999999999,4.8630000000000004,0.83299999999999996,0.0
npinAll,mpicc,nas,ft,64,1024,3,77.834000000000003,4.8819999999999997,0.79900000000000004,0.0
npinAll,mpicc,nas,is,1,16,1,13.579000000000001,0.93799999999999994,0.154,0.0
npinAll,mpicc,nas,is,1,16,2,10.83,0.92400000000000004,0.155,0.0
npinAll,mpicc,nas,is,1,16,3,11.496,0.94199999999999995,0.14000000000000001,0.0
npinAll,mpicc,nas,is,16,256,1,14.054,1.8480000000000001,0.379,0.0
npinAll,mpicc,nas,is,16,256,2,13.505000000000001,1.8580000000000001,0.36099999999999999,0.0
npinAll,mpicc,nas,is,16,256,3,13.638999999999999,1.8740000000000001,0.33600000000000002,0.0
npinAll,mpicc,nas,is,4,64,1,17.385000000000002,1.115,0.19700000000000001,0.0
npinAll,mpicc,nas,is,4,64,2,11.446,1.101,0.182,0.0
npinAll,mpicc,nas,is,4,64,3,11.295,1.115,0.17799999999999999,0.0
npinAll,mpicc,nas,is,64,1024,1,15.712999999999999,4.8040000000000003,0.89700000000000002,0.0
npinAll,mpicc,nas,is,64,1024,2,102.622,4.8730000000000002,0.90300000000000002,0.0
npinAll,mpicc,nas,is,64,1024,3,21.545000000000002,4.8700000000000001,0.93999999999999995,0.0
npinAll,mpicc,nas,lu,1,16,1,79.165999999999997,0.93400000000000005,0.20799999999999999,0.0
npinAll,mpicc,nas,lu,1,16,2,76.638000000000005,0.93000000000000005,0.17199999999999999,0.0
npinAll,mpicc,nas,lu,1,16,3,75.308999999999997,0.94499999999999995,0.16,0.0
npinAll,mpicc,nas,lu,16,256,1,25.513000000000002,1.8440000000000001,0.36299999999999999,0.0
npinAll,mpicc,nas,lu,16,256,2,19.995000000000001,1.8480000000000001,0.311,0.0
npinAll,mpicc,nas,lu,16,256,3,21.347000000000001,1.7929999999999999,0.36699999999999999,0.0
npinAll,mpicc,nas,lu,4,64,1,35.792999999999999,1.1100000000000001,0.25,0.0
npinAll,mpicc,nas,lu,4,64,2,32.283999999999999,1.107,0.21299999999999999,0.0
npinAll,mpicc,nas,lu,4,64,3,30.988,1.113,0.20799999999999999,0.0
npinAll,mpicc,nas,lu,64,1024,1,14.121,4.7729999999999997,0.84499999999999997,0.0
npinAll,mpicc,nas,lu,64,1024,2,22.834,4.891,0.79800000000000004,0.0
npinAll,mpicc,nas,lu,64,1024,3,20.765000000000001,4.8620000000000001,0.84299999999999997,0.0
npinAll,mpicc,nas,mg,1,16,1,18.927,0.93300000000000005,0.20100000000000001,0.0
npinAll,mpicc,nas,mg,1,16,2,16.390000000000001,0.92200000000000004,0.17699999999999999,0.0
npinAll,mpicc,nas,mg,1,16,3,16.396000000000001,0.92800000000000005,0.17499999999999999,0.0
npinAll,mpicc,nas,mg,16,256,1,22.379000000000001,1.843,0.47399999999999998,0.0
npinAll,mpicc,nas,mg,16,256,2,12.279999999999999,1.8680000000000001,0.34599999999999997,0.0
npinAll,mpicc,nas,mg,16,256,3,11.781000000000001,1.8680000000000001,0.34000000000000002,0.0
npinAll,mpicc,nas,mg,4,64,1,17.434999999999999,1.1319999999999999,0.188,0.0
npinAll,mpicc,nas,mg,4,64,2,12.209,1.127,0.16900000000000001,0.0
npinAll,mpicc,nas,mg,4,64,3,12.76,1.1100000000000001,0.17999999999999999,0.0
npinAll,mpicc,nas,mg,64,1024,1,14.808,4.7610000000000001,0.86599999999999999,0.0
npinAll,mpicc,nas,mg,64,1024,2,15.145,4.8890000000000002,0.82099999999999995,0.0
npinAll,mpicc,nas,mg,64,1024,3,15.118,4.915,0.79000000000000004,0.0
npinAll,mpicc,nas,sp,1,16,1,123.831,0.94699999999999995,0.19400000000000001,0.0
npinAll,mpicc,nas,sp,1,16,2,120.66200000000001,0.94899999999999995,0.156,0.0
npinAll,mpicc,nas,sp,1,16,3,121.46599999999999,0.93500000000000005,0.17100000000000001,0.0
npinAll,mpicc,nas,sp,16,256,1,23.597999999999999,1.8520000000000001,0.35799999999999998,0.0
npinAll,mpicc,nas,sp,16,256,2,17.779,1.819,0.35099999999999998,0.0
npinAll,mpicc,nas,sp,16,256,3,20.684000000000001,1.8129999999999999,0.34300000000000003,0.0
npinAll,mpicc,nas,sp,4,64,1,40.966000000000001,1.0900000000000001,0.249,0.0
npinAll,mpicc,nas,sp,4,64,2,32.274999999999999,1.101,0.19400000000000001,0.0
npinAll,mpicc,nas,sp,4,64,3,33.229999999999997,1.095,0.20699999999999999,0.0
npinAll,mpicc,nas,sp,64,1024,1,16.119,4.7320000000000002,0.89000000000000001,0.0
npinAll,mpicc,nas,sp,64,1024,2,20.981000000000002,4.8570000000000002,0.82999999999999996,0.0
npinAll,mpicc,nas,sp,64,1024,3,18.061,4.8869999999999996,0.77400000000000002,0.0
npinMain,mpicc,nas,bt,1,16,1,148.804,0.94099999999999995,0.19600000000000001,0.0
npinMain,mpicc,nas,bt,1,16,2,144.94,0.93700000000000006,0.16500000000000001,0.0
npinMain,mpicc,nas,bt,1,16,3,145.72300000000001,0.93100000000000005,0.17000000000000001,0.0
npinMain,mpicc,nas,bt,16,256,1,13.021000000000001,1.845,0.40400000000000003,0.0
npinMain,mpicc,nas,bt,16,256,2,18.652000000000001,1.8440000000000001,0.35099999999999998,0.0
npinMain,mpicc,nas,bt,16,256,3,18.172999999999998,1.8620000000000001,0.35099999999999998,0.0
npinMain,mpicc,nas,bt,4,64,1,47.512999999999998,1.125,0.253,0.0
npinMain,mpicc,nas,bt,4,64,2,40.982999999999997,1.1180000000000001,0.20599999999999999,0.0
npinMain,mpicc,nas,bt,4,64,3,41.240000000000002,1.139,0.187,0.0
npinMain,mpicc,nas,bt,64,1024,1,17.343,4.7489999999999997,0.77800000000000002,0.0
npinMain,mpicc,nas,bt,64,1024,2,14.291,4.9180000000000001,0.76000000000000001,0.0
npinMain,mpicc,nas,bt,64,1024,3,14.124000000000001,4.8390000000000004,0.872,0.0
npinMain,mpicc,nas,cg,1,16,1,26.661999999999999,0.93600000000000005,0.20799999999999999,0.0
npinMain,mpicc,nas,cg,1,16,2,24.335999999999999,0.93899999999999995,0.16700000000000001,0.0
npinMain,mpicc,nas,cg,1,16,3,23.309999999999999,0.94199999999999995,0.16800000000000001,0.0
