callgrind,mpicc,nas,ep,1,16,1,147.392,0.42499999999999999,0.17100000000000001,5201.7724609375
callgrind,mpicc,nas,ep,1,16,2,142.78700000000001,0.42299999999999999,0.14599999999999999,5202.873046875
callgrind,mpicc,nas,ep,1,16,3,149.381,0.40899999999999997,0.14799999999999999,5202.2373046875
callgrind,mpicc,nas,ep,16,256,1,21.294,1.359,0.436,102629.3349609375
callgrind,mpicc,nas,ep,16,256,2,15.236000000000001,1.361,0.40200000000000002,102679.884765625
callgrind,mpicc,nas,ep,16,256,3,15.657999999999999,1.3839999999999999,0.36399999999999999,102693.609375
callgrind,mpicc,nas,mg,1,16,1,46.718000000000004,0.39800000000000002,0.16,5862.0185546875
callgrind,mpicc,nas,mg,1,16,2,42.222000000000001,0.38100000000000001,0.14899999999999999,5861.4267578125
callgrind,mpicc,nas,mg,1,16,3,41.637,0.378,0.14499999999999999,5861.9638671875
callgrind,mpicc,nas,mg,16,256,1,26.039000000000001,1.4039999999999999,0.434,120087.15625
callgrind,mpicc,nas,mg,16,256,2,11.868,1.357,0.39400000000000002,120047.5263671875
callgrind,mpicc,nas,mg,16,256,3,11.81,1.3420000000000001,0.39300000000000002,120060.177734375
npinAll,mpicc,nas,ep,1,16,1,34.350000000000001,0.37,0.152,0.0
npinAll,mpicc,nas,ep,1,16,2,31.077000000000002,0.34599999999999997,0.151,0.0
npinAll,mpicc,nas,ep,1,16,3,31.231000000000002,0.35899999999999999,0.13200000000000001,0.0
npinAll,mpicc,nas,ep,16,256,1,19.384,1.292,0.40600000000000003,0.0
npinAll,mpicc,nas,ep,16,256,2,12.579000000000001,1.3149999999999999,0.32900000000000001,0.0
npinAll,mpicc,nas,ep,16,256,3,12.239000000000001,1.319,0.308,0.0
npinAll,mpicc,nas,mg,1,16,1,18.456,0.373,0.14999999999999999,0.0
npinAll,mpicc,nas,mg,1,16,2,14.456,0.35399999999999998,0.13900000000000001,0.0
npinAll,mpicc,nas,mg,1,16,3,15.337999999999999,0.34899999999999998,0.14599999999999999,0.0
npinAll,mpicc,nas,mg,16,256,1,11.548999999999999,1.248,0.39900000000000002,0.0
npinAll,mpicc,nas,mg,16,256,2,6.1609999999999996,1.276,0.313,0.0
npinAll,mpicc,nas,mg,16,256,3,12.148,1.2949999999999999,0.35399999999999998,0.0
npinMain,mpicc,nas,ep,1,16,1,32.226999999999997,0.35599999999999998,0.17299999999999999,0.0
