Tool,Compiler,Benchmark,Application,#nodes,#processes,Rep ID,Runtime(s)-real,Runtime(s)-user,Runtime(s)-sys,Size(KB)
orig,scorep,nas,sp,16,256,1,10.131,2.347,0.53800000000000003,0.0
orig,scorep,nas,sp,16,256,2,14.598000000000001,2.3340000000000001,0.42299999999999999,0.0
orig,scorep,nas,sp,16,256,3,14.701000000000001,2.3340000000000001,0.42599999999999999,0.0
orig,tau,nas,bt,16,256,1,12.013,2.375,0.61499999999999999,0.0
orig,tau,nas,bt,16,256,2,11.574,2.3079999999999998,0.498,0.0
orig,tau,nas,bt,16,256,3,12.711,2.327,0.58799999999999997,0.0
orig,tau,nas,cg,16,256,1,9.3379999999999992,2.3719999999999999,0.50700000000000001,0.0
orig,tau,nas,cg,16,256,2,11.821999999999999,2.347,0.56599999999999995,0.0
orig,tau,nas,cg,16,256,3,9.3580000000000005,2.3839999999999999,0.59899999999999998,0.0
orig,tau,nas,ep,16,256,1,6.0339999999999998,2.335,0.53400000000000003,0.0
orig,tau,nas,ep,16,256,2,4.2830000000000004,2.3460000000000001,0.5,0.0
orig,tau,nas,ep,16,256,3,4.1520000000000001,2.3250000000000002,0.50700000000000001,0.0
orig,tau,nas,ft,16,256,1,8.6969999999999992,2.3119999999999998,0.48699999999999999,0.0
orig,tau,nas,ft,16,256,2,7.7839999999999998,2.3340000000000001,0.502,0.0
orig,tau,nas,ft,16,256,3,7.8419999999999996,2.343,0.47399999999999998,0.0
orig,tau,nas,is,16,256,1,5.4969999999999999,2.2930000000000001,0.628,0.0
orig,tau,nas,is,16,256,2,6.1029999999999998,2.516,0.56100000000000005,0.0
orig,tau,nas,is,16,256,3,5.1440000000000001,2.3220000000000001,0.52400000000000002,0.0
orig,tau,nas,lu,16,256,1,21.469000000000001,2.3519999999999999,0.48399999999999999,0.0
orig,tau,nas,lu,16,256,2,21.739000000000001,2.347,0.50600000000000001,0.0
orig,tau,nas,lu,16,256,3,30.045999999999999,2.3300000000000001,0.61699999999999999,0.0
orig,tau,nas,mg,16,256,1,11.285,2.3620000000000001,0.56200000000000006,0.0
orig,tau,nas,mg,16,256,2,6.8879999999999999,2.3220000000000001,0.58499999999999996,0.0
orig,tau,nas,mg,16,256,3,5.3440000000000003,2.3500000000000001,0.45900000000000002,0.0
orig,tau,nas,sp,16,256,1,13.01,2.363,0.59099999999999997,0.0
orig,tau,nas,sp,16,256,2,13.175000000000001,2.3839999999999999,0.48899999999999999,0.0
orig,tau,nas,sp,16,256,3,13.552,2.3239999999999998,0.57199999999999995,0.0
orig,mpicc,pkifmm,ex0-1,16,256,1,87.353999999999999,2.411,0.47199999999999998,0.0
orig,mpicc,pkifmm,ex0-1,16,256,2,87.433999999999997,2.4060000000000001,0.46800000000000003,0.0
orig,mpicc,pkifmm,ex0-1,16,256,3,87.486999999999995,2.3809999999999998,0.49099999999999999,0.0
orig,mpicc,pkifmm,ex0-2,16,256,1,180.03299999999999,2.4399999999999999,0.49099999999999999,0.0
orig,mpicc,pkifmm,ex0-2,16,256,2,172.79300000000001,2.3980000000000001,0.48599999999999999,0.0
orig,mpicc,pkifmm,ex0-2,16,256,3,173.67699999999999,2.367,0.50600000000000001,0.0
orig,mpicc,pkifmm,ex1-1,16,256,1,74.634,2.391,0.47999999999999998,0.0
orig,mpicc,pkifmm,ex1-1,16,256,2,64.685000000000002,2.3719999999999999,0.496,0.0
orig,mpicc,pkifmm,ex1-1,16,256,3,64.477000000000004,2.3879999999999999,0.47999999999999998,0.0
orig,mpicc,pkifmm,ex1-2,16,256,1,130.428,2.4009999999999998,0.47899999999999998,0.0
orig,mpicc,pkifmm,ex1-2,16,256,2,131.053,2.4049999999999998,0.46000000000000002,0.0
orig,mpicc,pkifmm,ex1-2,16,256,3,131.054,2.3820000000000001,0.49199999999999999,0.0
orig,mpicc,pkifmm,ex2-1,16,256,1,57.234999999999999,2.4169999999999998,0.46000000000000002,0.0
orig,mpicc,pkifmm,ex2-1,16,256,2,56.472999999999999,2.391,0.48699999999999999,0.0
orig,mpicc,pkifmm,ex2-1,16,256,3,46.829000000000001,2.3679999999999999,0.48199999999999998,0.0
orig,mpicc,pkifmm,ex2-2,16,256,1,82.381,2.379,0.45300000000000001,0.0
orig,mpicc,pkifmm,ex2-2,16,256,2,110.485,2.3239999999999998,0.498,0.0
orig,mpicc,pkifmm,ex2-2,16,256,3,106.874,2.399,0.44900000000000001,0.0
orig,mpicc,pkifmm,ex3-1,16,256,1,55.319000000000003,2.4199999999999999,0.45400000000000001,0.0
orig,mpicc,pkifmm,ex3-1,16,256,2,55.131999999999998,2.407,0.46500000000000002,0.0
orig,mpicc,pkifmm,ex3-1,16,256,3,55.284999999999997,2.363,0.51100000000000001,0.0
orig,mpicc,pkifmm,ex3-2,16,256,1,110.059,2.371,0.51000000000000001,0.0
orig,mpicc,pkifmm,ex3-2,16,256,2,110.142,2.3780000000000001,0.496,0.0
orig,mpicc,pkifmm,ex3-2,16,256,3,110.56100000000001,2.431,0.436,0.0
pinAll,mpicc,amg,amg1,16,256,1,108.684,1.867,0.35399999999999998,0.0
pinAll,mpicc,amg,amg1,16,256,2,116.70099999999999,1.8280000000000001,0.34599999999999997,0.0
pinAll,mpicc,amg,amg1,16,256,3,108.22999999999999,1.8420000000000001,0.39500000000000002,0.0
pinAll,mpicc,amg,amg2,16,256,1,63.033999999999999,1.8180000000000001,0.35899999999999999,0.0
pinAll,mpicc,amg,amg2,16,256,2,59.042999999999999,1.8089999999999999,0.34599999999999997,0.0
pinAll,mpicc,amg,amg2,16,256,3,66.275999999999996,1.8089999999999999,0.35899999999999999,0.0
pinAll,mpicc,amg,amg3,16,256,1,14.173999999999999,1.8160000000000001,0.36899999999999999,0.0
pinAll,mpicc,amg,amg3,16,256,2,33.984999999999999,1.8089999999999999,0.374,0.0
pinAll,mpicc,amg,amg3,16,256,3,35.427,1.8080000000000001,0.36199999999999999,0.0
pinAll,mpicc,amg,amg4,16,256,1,29.803000000000001,1.8300000000000001,0.34999999999999998,0.0
pinAll,mpicc,amg,amg4,16,256,2,30.739999999999998,1.8480000000000001,0.36899999999999999,0.0
pinAll,mpicc,amg,amg4,16,256,3,30.369,1.841,0.32500000000000001,0.0
pinAll,mpicc,hpgmg,fe,16,256,1,97.146000000000001,1.2789999999999999,0.34399999999999997,689584.4375
pinAll,mpicc,hpgmg,fe,16,256,2,111.17699999999999,1.2969999999999999,0.33400000000000002,779896.998046875
pinAll,mpicc,hpgmg,fe,16,256,3,234.93700000000001,1.2689999999999999,0.36599999999999999,688826.8642578125
pinAll,mpicc,hpgmg,fv1,16,256,1,102.852,1.429,1.089,3440065.1904296875
pinAll,mpicc,hpgmg,fv1,16,256,2,91.411000000000001,1.4159999999999999,1.095,3101601.927734375
pinAll,mpicc,hpgmg,fv1,16,256,3,105.85300000000001,1.4339999999999999,1.1499999999999999,3760576.822265625
pinAll,mpicc,hpgmg,fv2,16,256,1,159.41,1.516,1.29,4914142.8310546875
pinAll,mpicc,hpgmg,fv2,16,256,2,151.999,1.536,1.6910000000000001,6367964.9345703125
pinAll,mpicc,hpgmg,fv2,16,256,3,154.17000000000002,1.524,1.7689999999999999,6214325.064453125
pinAll,mpicc,hpgmg,fv3,16,256,1,220.75900000000001,1.335,0.60199999999999998,6185128.19921875
pinAll,mpicc,hpgmg,fv3,16,256,2,242.07900000000001,1.3640000000000001,0.51900000000000002,5827917.2421875
pinAll,mpicc,hpgmg,fv3,16,256,3,225.81,1.367,0.53900000000000003,6304507.8603515625
pinAll,mpicc,nas,bt,16,256,1,20.904,1.8220000000000001,0.34799999999999998,0.0
pinAll,mpicc,nas,bt,16,256,2,21.193000000000001,1.8440000000000001,0.32100000000000001,0.0
pinAll,mpicc,nas,bt,16,256,3,20.791,1.8049999999999999,0.38700000000000001,0.0
pinAll,mpicc,nas,cg,16,256,1,16.224,1.8280000000000001,0.40899999999999997,0.0
pinAll,mpicc,nas,cg,16,256,2,17.937999999999999,1.829,0.32600000000000001,0.0
pinAll,mpicc,nas,cg,16,256,3,17.245999999999999,1.843,0.32500000000000001,0.0
pinAll,mpicc,nas,ep,16,256,1,14.0,1.8120000000000001,0.34999999999999998,0.0
pinAll,mpicc,nas,ep,16,256,2,14.99,1.7889999999999999,0.46700000000000003,0.0
pinAll,mpicc,nas,ep,16,256,3,13.311999999999999,1.835,0.33000000000000002,0.0
pinAll,mpicc,nas,ft,16,256,1,16.437999999999999,1.8140000000000001,0.33800000000000002,0.0
pinAll,mpicc,nas,ft,16,256,2,17.428000000000001,1.8089999999999999,0.34999999999999998,0.0
pinAll,mpicc,nas,ft,16,256,3,18.331,1.835,0.32300000000000001,0.0
pinAll,mpicc,nas,is,16,256,1,12.916,1.8169999999999999,0.38600000000000001,0.0
pinAll,mpicc,nas,is,16,256,2,13.130000000000001,1.819,0.499,0.0
pinAll,mpicc,nas,is,16,256,3,13.73,1.821,0.34300000000000003,0.0
pinAll,mpicc,nas,lu,16,256,1,21.465,1.8109999999999999,0.48699999999999999,0.0
pinAll,mpicc,nas,lu,16,256,2,21.216999999999999,1.8240000000000001,0.34699999999999998,0.0
pinAll,mpicc,nas,lu,16,256,3,21.943999999999999,1.8120000000000001,0.36399999999999999,0.0
pinAll,mpicc,nas,mg,16,256,1,17.268999999999998,1.839,0.434,0.0
pinAll,mpicc,nas,mg,16,256,2,14.486000000000001,1.831,0.314,0.0
pinAll,mpicc,nas,mg,16,256,3,13.802,1.8089999999999999,0.35099999999999998,0.0
pinAll,mpicc,nas,sp,16,256,1,25.712,1.8280000000000001,0.32600000000000001,0.0
pinAll,mpicc,nas,sp,16,256,2,20.013999999999999,1.8120000000000001,0.34399999999999997,0.0
pinAll,mpicc,nas,sp,16,256,3,18.675999999999998,1.821,0.35299999999999998,0.0
pinAll,mpicc,pkifmm,ex0-1,16,256,1,0.0,0.0,0.0,0.0
pinAll,mpicc,pkifmm,ex0-2,16,256,1,0.0,0.0,0.0,40785677.533203125
pinAll,mpicc,pkifmm,ex0-2,16,256,2,0.0,0.0,0.0,40765817.108398438
pinAll,mpicc,pkifmm,ex0-2,16,256,3,0.0,0.0,0.0,15029635.09375
pinMain,mpicc,amg,amg1,16,256,1,80.757999999999996,1.335,0.34899999999999998,2344753.130859375
pinMain,mpicc,amg,amg1,16,256,2,203.852,1.3160000000000001,0.31,2354546.4013671875
pinMain,mpicc,amg,amg1,16,256,3,81.408000000000001,1.3260000000000001,0.32700000000000001,2344681.197265625
pinMain,mpicc,amg,amg2,16,256,1,48.731999999999999,1.3120000000000001,0.317,1349047.529296875
pinMain,mpicc,amg,amg2,16,256,2,47.088000000000001,1.3149999999999999,0.32700000000000001,1349442.123046875
pinMain,mpicc,amg,amg2,16,256,3,45.406999999999996,1.3140000000000001,0.39200000000000002,1349144.95703125
pinMain,mpicc,amg,amg3,16,256,1,30.558,1.3140000000000001,0.35099999999999998,581063.8505859375
pinMain,mpicc,amg,amg3,16,256,2,25.035,1.3300000000000001,0.32000000000000001,580283.5595703125
pinMain,mpicc,amg,amg3,16,256,3,25.018000000000001,1.2869999999999999,0.35599999999999998,580580.8466796875
pinMain,mpicc,amg,amg4,16,256,1,25.061,1.306,0.36299999999999999,562433.0810546875
pinMain,mpicc,amg,amg4,16,256,2,24.486999999999998,1.325,0.313,562334.798828125
pinMain,mpicc,amg,amg4,16,256,3,24.006,1.3080000000000001,0.32200000000000001,561913.244140625
pinMain,mpicc,hpgmg,fe,16,256,1,175.47300000000001,1.339,0.30499999999999999,1996.5703125
pinMain,mpicc,hpgmg,fe,16,256,2,60.164000000000001,1.3340000000000001,0.32000000000000001,1996.5703125
pinMain,mpicc,hpgmg,fe,16,256,3,60.421999999999997,1.329,0.31,1996.5703125
pinMain,mpicc,hpgmg,fv1,16,256,1,67.280000000000001,1.4490000000000001,1.137,654157.283203125
pinMain,mpicc,hpgmg,fv1,16,256,2,69.784999999999997,1.4590000000000001,1.252,668875.91796875
pinMain,mpicc,hpgmg,fv1,16,256,3,69.974000000000004,1.478,1.198,670945.849609375
pinMain,mpicc,hpgmg,fv2,16,256,1,132.81399999999999,1.6679999999999999,2.3380000000000001,1463560.8154296875
pinMain,mpicc,hpgmg,fv2,16,256,2,118.048,1.615,2.008,1232467.7578125
pinMain,mpicc,hpgmg,fv2,16,256,3,138.21199999999999,1.6299999999999999,2.4119999999999999,1425002.4013671875
pinMain,mpicc,hpgmg,fv3,16,256,1,13.393000000000001,1.3140000000000001,0.35799999999999998,416.064453125
pinMain,mpicc,hpgmg,fv3,16,256,2,223.559,1.379,0.67500000000000004,1402315.8916015625
pinMain,mpicc,hpgmg,fv3,16,256,3,227.83199999999999,1.4099999999999999,0.65400000000000003,1448002.8154296875
pinMain,mpicc,nas,bt,16,256,1,17.937999999999999,1.3129999999999999,0.32000000000000001,74059.982421875
