1.45,1.47,1.10,1.27
1.17,1.20,1.37,0.90
2.89,1.61,0.96,0.83
1.56,1.30,1.17,4.37
1.10,1.04,1.12,5.34
1.17,1.21,1.21,1.28
1.22,1.15,1.27,0.79
1.10,1.16,1.22,1.00
