1.63,1.69,1.69,1.71
1.26,1.40,1.90,1.11
2.99,1.87,1.18,1.43
1.72,1.48,1.40,1.18
1.25,1.35,1.55,10.36
1.21,1.32,1.49,1.41
1.33,1.44,1.65,1.22
1.06,1.29,1.43,1.37
