8.00,20.48,39.70,25.03
2.15,49.62,83.40,93.45
26.96,9.92,3.33,1.68
8.85,9.00,28.11,11.83
1.36,2.87,16.53,27.14
2.65,11.91,42.06,104.12
2.15,17.24,24.70,8.87
2.65,19.58,59.47,86.04
