96.86,29.22,18.84,13.31
23.38,14.22,11.22,17.51
15.22,11.82,13.29,14.30
28.37,16.64,13.39,19.40
9.79,10.57,10.67,20.02
66.26,25.83,16.72,19.22
13.82,11.12,10.24,15.90
115.65,28.31,14.47,17.44
