774.62,598.51,748.04,333.23
50.21,705.74,936.04,1635.97
410.41,117.17,44.27,23.96
251.14,149.78,376.55,229.56
13.32,30.39,176.39,543.50
175.87,307.71,703.02,2000.83
29.77,191.68,253.06,141.10
306.16,554.22,860.37,1500.87
