1023.95,298.75,83.47,48.67
93.29,41.07,24.52,19.45
142.90,41.06,15.04,10.06
292.22,82.86,30.90,33.37
15.63,9.45,17.26,120.02
482.25,143.86,58.46,36.13
47.83,17.94,11.24,11.81
429.93,137.32,53.54,53.00
