149.10,50.80,27.80,23.24
28.25,20.02,20.39,14.76
33.14,19.21,16.48,18.09
34.45,21.50,24.21,21.08
12.56,14.13,18.07,94.62
78.48,33.54,27.05,18.07
17.41,15.47,14.18,19.25
122.43,35.50,20.16,24.28
