140.60,42.99,20.70,16.87
27.41,17.00,15.32,15.69
44.03,19.07,12.70,11.88
44.40,21.61,15.71,84.76
10.77,10.99,11.99,106.98
77.24,31.14,20.24,24.62
16.83,12.74,13.01,12.53
126.82,32.98,17.71,17.46
