157.76,54.40,39.73,24.70
29.94,25.44,23.24,72.16
46.51,20.87,18.30,17.34
48.06,24.53,22.63,102.43
11.29,13.48,14.69,359.24
78.90,33.05,23.70,31.61
17.50,15.68,15.27,17.09
130.37,36.18,27.63,26.44
