5.58,94.34,1410.16,9698.49
58.09,650.38,4529.06,23102.33
36.37,607.38,6821.47,40890.71
19.97,350.06,3924.42,13959.22
343.11,2907.52,6389.70,3659.59
12.17,200.26,2046.90,13324.20
122.63,1621.95,10665.65,40747.42
13.19,204.66,2187.44,8840.43
