11.04,12.93,8.86,6.48
4.86,4.71,3.21,2.78
12.95,6.08,2.99,2.04
12.04,6.48,3.58,3.68
2.51,1.98,3.38,11.56
7.79,7.15,7.30,5.56
4.99,3.33,2.64,2.44
3.85,6.10,4.32,7.57
