151.92,46.81,18.50,17.50
29.92,16.71,19.53,13.49
42.02,19.98,14.41,9.41
44.19,19.32,13.24,20.41
7.94,8.62,30.74,237.16
78.87,36.67,22.17,22.95
14.44,10.95,9.13,11.04
118.66,31.62,16.05,13.97
