64250.30,532007.67,4327815.13,34909856.06
168138.22,960752.69,4995785.21,24594375.07
255.42,1020.00,4102.49,16399.94
411.45,1641.84,6561.32,32004.33
443.99,1780.61,7113.97,28567.92
913233.38,4261444.63,18262782.10,75485108.23
39032.08,153541.15,559404.02,2045535.27
111440.32,907747.92,7326640.34,58872363.95
