1.00,1.03,1.24,2.29
1.04,1.13,1.13,2.50
0.97,0.87,0.87,1.77
0.98,0.89,1.01,1.63
0.87,0.93,0.89,1.64
1.14,1.55,2.75,4.96
1.01,1.00,1.03,2.14
1.00,1.06,1.02,4.06
