8.10,23.52,65.38,81.46
1.73,71.06,108.62,185.83
37.13,20.38,8.98,4.55
10.32,11.12,37.43,31.43
1.23,6.44,33.60,50.96
1.31,13.10,71.55,92.66
1.73,32.93,57.04,30.18
1.63,20.90,61.10,107.98
