o1,pinAll,nas,is,mpicc,64,is,1,0.0,0.0,0.0
o1,pinAll,nas,is,mpicc,64,is,2,0.0,0.0,0.0
o1,pinAll,nas,is,mpicc,64,is,3,0.0,0.0,0.0
