105.07,36.73,24.93,26.25
28.88,19.80,24.71,30.32
29.07,18.97,17.50,22.53
37.10,23.61,28.73,30.69
10.96,15.46,24.23,55.86
77.39,35.81,24.86,26.21
17.15,18.75,20.24,25.76
134.60,39.72,26.33,28.08
