98.40,31.90,20.49,23.10
26.53,15.23,13.48,24.59
22.51,15.10,15.06,17.12
33.34,21.21,0.00,25.13
5.62,12.05,20.54,49.65
74.41,30.51,21.14,28.47
11.45,13.69,14.16,22.80
162.32,33.58,21.16,24.67
