1.41,1.74,2.78,3.65
1.41,2.44,3.90,4.56
3.77,4.20,4.90,4.95
1.61,1.90,2.45,3.82
2.04,3.26,2.99,1.62
1.12,1.51,2.78,3.60
2.00,3.60,6.89,5.30
1.08,1.31,2.40,2.81
