133.14,43.90,26.45,28.53
30.06,20.33,19.41,31.18
65.03,29.70,20.90,25.53
38.78,26.67,27.96,31.33
12.11,15.67,22.14,56.50
76.71,33.60,23.44,26.89
18.43,18.92,24.70,26.47
123.32,38.52,24.86,29.00
