1.39,1.59,2.51,3.89
1.21,1.86,2.94,62.16
3.32,3.17,3.28,3.62
1.50,1.52,2.20,4.35
1.60,2.57,2.77,1.58
0.89,1.30,2.43,4.55
1.17,2.40,4.81,6.04
1.17,1.37,2.12,2.89
