1.11,1.45,2.62,3.36
1.35,2.38,4.97,4.44
1.68,2.68,4.10,4.37
1.54,1.68,2.52,3.75
1.84,3.22,3.28,1.60
1.13,1.60,2.95,3.50
1.86,3.57,5.64,5.16
1.18,1.35,2.54,2.72
