94.45,25.30,9.51,7.81
21.36,8.32,4.97,6.83
17.26,7.07,4.27,5.16
24.14,14.04,11.40,8.19
5.94,4.81,7.39,34.87
68.26,22.32,8.44,7.48
9.23,5.25,3.59,5.00
114.27,29.39,10.36,10.31
